,Buying_0,Buying_1,Buying_2,Buying_3,Maintenance_0,Maintenance_1,Maintenance_2,Maintenance_3,Doors_0,Doors_1,Doors_2,Doors_3,Persons_0,Persons_1,Persons_2,Lug_boot_0,Lug_boot_1,Lug_boot_2,safety_0,safety_1,safety_2,target
599,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2
600,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
601,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2
602,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2
603,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2
604,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2
605,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
606,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
607,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
608,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
609,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
610,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
611,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
612,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
613,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
614,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
615,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
616,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
617,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
618,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2
619,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
620,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
621,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2
622,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2
623,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
624,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
625,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2
626,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2
627,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2
628,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2
629,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2
630,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
631,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2
632,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
633,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
634,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
635,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
636,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2
637,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
638,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
639,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
640,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
641,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
642,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2
643,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
644,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
645,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2
646,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
647,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
648,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2
649,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2
650,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2
651,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2
652,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
653,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2
654,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
655,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2
656,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2
657,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
658,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2
659,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
660,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2
661,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2
662,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
663,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2
664,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
665,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
666,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2
667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2
668,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2
669,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2
670,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2
671,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
672,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2
673,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
674,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
675,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2
676,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
677,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2
678,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
679,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2
680,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2
681,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2
682,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2
683,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2
684,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2
685,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2
686,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
687,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2
688,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
689,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
690,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2
691,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
692,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
693,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
694,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2
695,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
696,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2
697,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
698,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
699,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
700,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
701,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
702,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
703,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2
704,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2
705,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
706,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2
707,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2
708,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
709,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2
710,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2
711,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2
712,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2
713,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
714,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
715,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
716,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
717,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
718,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
719,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
720,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
721,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
722,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
723,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
724,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
725,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
726,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2
727,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
728,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
729,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2
730,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2
731,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
732,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
733,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2
734,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2
735,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2
736,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2
737,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2
738,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
739,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2
740,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
741,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
742,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
743,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
744,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2
745,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
746,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
747,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
748,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
749,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
750,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2
751,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
752,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
753,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2
754,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
755,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
756,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2
757,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2
758,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2
759,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2
760,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
761,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2
762,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
763,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2
764,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2
765,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
766,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2
767,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
768,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2
769,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2
770,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
771,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2
772,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
773,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
774,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2
775,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2
776,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2
777,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2
778,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2
779,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
780,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2
781,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
782,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
783,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2
784,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
785,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2
786,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
787,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2
788,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2
789,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2
790,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2
791,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2
792,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2
793,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2
794,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
795,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2
796,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
797,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
798,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2
799,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
800,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
801,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
802,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2
803,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
804,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2
805,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
806,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
807,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
808,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
809,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
810,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
811,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2
812,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2
813,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
814,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2
815,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2
816,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
817,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2
818,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2
819,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2
820,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2
821,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
822,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
823,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
824,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
825,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
826,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
827,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
828,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
829,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
830,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
831,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
832,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
833,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
834,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2
835,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
836,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
837,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2
838,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2
839,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
840,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
841,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2
842,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2
843,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2
844,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2
845,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2
846,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
847,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2
848,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
849,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
850,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
851,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
852,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2
853,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
854,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
855,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
856,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
857,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
858,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2
859,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
860,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
861,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2
862,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
863,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
864,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2
865,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2
866,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2
867,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2
868,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2
869,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2
870,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2
871,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2
872,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,2
873,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2
874,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2
875,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
876,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,2
877,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,2
878,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
879,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2
880,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
881,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
882,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2
883,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2
884,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2
885,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2
886,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,2
887,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
888,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2
889,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
890,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
891,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2
892,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2
893,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2
894,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2
895,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2
896,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2
897,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2
898,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2
899,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2
